         130657 function calls (127146 primitive calls) in 28.578 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
      623    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       78    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
       21    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
     1007    0.005    0.000    0.005    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
       18    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       86    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x106468280}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x106437af0}
        3    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       86    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      277    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
      194    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
        3    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
     1668    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       17    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       24    0.000    0.000    0.000Traceback (most recent call last):
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/runpy.py", line 197, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/runpy.py", line 87, in _run_code
    exec(code, run_globals)
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/cProfile.py", line 185, in <module>
    main()
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/cProfile.py", line 178, in main
    runctx(code, globs, None, options.outfile, options.sort)
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/cProfile.py", line 19, in runctx
    return _pyprofile._Utils(Profile).runctx(statement, globals, locals,
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/profile.py", line 62, in runctx
    prof.runctx(statement, globals, locals)
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/cProfile.py", line 100, in runctx
    exec(cmd, globals, locals)
  File "grpc_server.py", line 48, in <module>
    serve()
  File "grpc_server.py", line 43, in serve
    server.wait_for_termination()
  File "/Users/josh/.pyenv/versions/ve-pas-dev/lib/python3.9/site-packages/grpc/_server.py", line 985, in wait_for_termination
    return _common.wait(self._state.termination_event.wait,
  File "/Users/josh/.pyenv/versions/ve-pas-dev/lib/python3.9/site-packages/grpc/_common.py", line 141, in wait
    _wait_once(wait_fn, MAXIMUM_WAIT_TIMEOUT, spin_cb)
  File "/Users/josh/.pyenv/versions/ve-pas-dev/lib/python3.9/site-packages/grpc/_common.py", line 106, in _wait_once
    wait_fn(timeout=timeout)
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/threading.py", line 574, in wait
    signaled = self._cond.wait(timeout)
  File "/Users/josh/.pyenv/versions/3.9.1/lib/python3.9/threading.py", line 316, in wait
    gotit = waiter.acquire(True, timeout)
KeyboardInterrupt
    0.000 {method '__prepare__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
       16    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
     1106   28.477    0.026   28.477    0.026 {method 'acquire' of '_thread.lock' objects}
       97    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'add_http2_port' of 'grpc._cython.cygrpc.Server' objects}
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
      276    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
     4768    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        5    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.kqueue' objects}
       60    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       15    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      593    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       28    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
      158    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      272    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
      685    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
      959    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      405    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        5    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       10    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       94    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
     1016    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      312    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      129    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        7    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
     3013    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      325    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      862    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      108    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       26    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        7    0.000    0.000    0.000    0.000 {method 'pack' of '_struct.Struct' objects}
      302    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       48    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      194    0.001    0.000    0.001    0.000 {method 'read' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 {method 'register_completion_queue' of 'grpc._cython.cygrpc.Server' objects}
       16    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      276    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
      275    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        7    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
       30    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'request_call' of 'grpc._cython.cygrpc.Server' objects}
        1    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       17    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     2170    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
     5228    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
       27    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       26    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       14    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       39    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
        1    0.001    0.001    0.001    0.001 {method 'start' of 'grpc._cython.cygrpc.Server' objects}
     2185    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      309    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        3    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
       22    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       50    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      380    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}


